-1.484108066558837891e+01,-1.006756687164306641e+01
-1.687591361999511719e+01,-3.136253118515014648e+00
-1.719720077514648438e+01,-2.279007911682128906e+00
2.397085571289062500e+01,-5.563254356384277344e+00
-1.140010070800781250e+01,-1.253403472900390625e+01
2.611455678939819336e+00,-1.536761283874511719e+01
-1.321484208106994629e+00,-1.035791683197021484e+01
-9.248544692993164062e+00,2.170001411437988281e+01
-7.459171295166015625e+00,-2.095190429687500000e+01
6.005527019500732422e+00,1.800459480285644531e+01
4.054964542388916016e+00,4.967259407043457031e+00
1.721676254272460938e+01,6.676428794860839844e+00
1.678056359291076660e+00,1.908609771728515625e+01
3.135010957717895508e+00,8.883879661560058594e+00
-1.653205513954162598e+00,4.590412139892578125e+00
-1.291094398498535156e+01,1.321480274200439453e+01
-1.205144119262695312e+01,-1.433848381042480469e+01
-5.928775787353515625e+00,4.379889965057373047e+00
2.008106803894042969e+01,3.276983499526977539e+00
2.462031126022338867e+00,1.449665641784667969e+01
-1.014663410186767578e+01,-6.255845546722412109e+00
5.785712242126464844e+00,1.885028076171875000e+01
-9.972196578979492188e+00,3.508859157562255859e+00
-1.397534275054931641e+01,-2.015679931640625000e+01
-1.587423610687255859e+01,1.801443672180175781e+01
-1.534727954864501953e+01,-1.073253917694091797e+01
1.840244102478027344e+01,-4.519927501678466797e+00
-1.110812950134277344e+01,2.039306449890136719e+01
2.141613388061523438e+01,-1.160673618316650391e+01
-3.481628656387329102e+00,1.737490844726562500e+01
7.262217521667480469e+00,1.392534637451171875e+01
2.463603591918945312e+01,-6.543647289276123047e+00
-1.219955444335937500e+01,1.938774681091308594e+01
-1.215675163269042969e+01,-7.357419133186340332e-01
1.914273452758789062e+01,4.768070697784423828e+00
1.013161373138427734e+01,1.393980503082275391e+01
-2.125627708435058594e+01,1.799673461914062500e+01
1.606868147850036621e+00,-2.357531929016113281e+01
-4.745995044708251953e+00,-1.884089088439941406e+01
1.631819725036621094e+00,-1.978474044799804688e+01
-3.530519008636474609e+00,-5.807054996490478516e+00
1.773677635192871094e+01,-4.170249462127685547e+00
2.875315427780151367e+00,2.366192817687988281e+00
1.259147739410400391e+01,-4.228612899780273438e+00
-1.113560867309570312e+01,2.008604049682617188e+01
-6.594006419181823730e-01,-6.503158569335937500e+00
8.002656936645507812e+00,-1.485539531707763672e+01
-6.567354202270507812e+00,-1.674901008605957031e+01
1.948286247253417969e+01,-3.273734807968139648e+00
5.629042148590087891e+00,1.642936325073242188e+01
2.729354143142700195e+00,3.776555776596069336e+00
-1.744787406921386719e+01,-2.529123306274414062e+00
6.791421890258789062e+00,1.514172267913818359e+01
1.651612472534179688e+01,-1.755896210670471191e+00
2.206197357177734375e+01,2.898572206497192383e+00
2.217282772064208984e+00,1.828732490539550781e+01
1.338211059570312500e+01,-4.478661060333251953e+00
2.122100067138671875e+01,7.070336341857910156e-01
-1.188843441009521484e+01,1.589122962951660156e+01
1.528663921356201172e+01,-8.498305320739746094e+00
-6.682220935821533203e+00,1.327255058288574219e+01
2.544183540344238281e+01,-1.728562116622924805e+00
-1.195690155029296875e+01,-1.535082626342773438e+01
-1.165899753570556641e+01,-5.332809925079345703e+00
-9.013484001159667969e+00,-1.916592025756835938e+01
7.258850097656250000e+00,1.826352500915527344e+01
-5.153051376342773438e+00,-1.039532423019409180e+00
-8.751959800720214844e+00,2.412601470947265625e+01
-6.877710819244384766e+00,-2.164128875732421875e+01
-1.276676464080810547e+01,-5.867094993591308594e+00
3.765317440032958984e+00,-1.372917938232421875e+01
1.829325103759765625e+01,-3.199150800704956055e+00
-4.560788631439208984e+00,1.770275688171386719e+01
2.305187988281250000e+01,-7.092226982116699219e+00
-3.776503801345825195e+00,-5.654676914215087891e+00
-9.604793548583984375e+00,5.485861301422119141e+00
2.097794342041015625e+01,1.163163501769304276e-02
2.075631618499755859e+00,-2.140134048461914062e+01
-5.788950920104980469e+00,-1.948309707641601562e+01
4.654581069946289062e+00,2.013368988037109375e+01
-1.015561580657958984e+01,-1.573564529418945312e+00
-1.971752047538757324e+00,-6.511761188507080078e+00
3.048468589782714844e+00,-1.854708480834960938e+01
2.377899169921875000e+00,-1.387887668609619141e+01
-1.352917671203613281e+01,-1.011800098419189453e+01
2.213086509704589844e+01,-6.847094535827636719e+00
5.899923801422119141e+00,-2.292114734649658203e+00
6.613694190979003906e+00,-7.875039100646972656e+00
-6.902290821075439453e+00,-1.878722310066223145e+00
1.597294235229492188e+01,-3.456861734390258789e+00
-5.034913539886474609e+00,1.686283302307128906e+01
4.277437210083007812e+00,1.775389289855957031e+01
1.965383338928222656e+01,2.123816728591918945e+00
-4.232832908630371094e+00,-3.281246662139892578e+00
-1.922577805817127228e-02,-2.310760307312011719e+01
-4.984326660633087158e-01,-9.552458763122558594e+00
-1.087170219421386719e+01,-3.578787088394165039e+00
1.965465545654296875e+01,-4.080546855926513672e+00
2.105531990528106689e-01,1.408563804626464844e+01
-1.622352600097656250e+01,-1.207054424285888672e+01
3.299916744232177734e+00,-1.994530677795410156e+01
1.942481517791748047e+00,-5.534006595611572266e+00
-1.137587928771972656e+01,-1.364415168762207031e+01
7.316629409790039062e+00,4.856996059417724609e+00
-1.037458038330078125e+01,-1.469529438018798828e+01
8.792946815490722656e+00,1.739259529113769531e+01
8.819968223571777344e+00,1.586413097381591797e+01
-7.831103801727294922e+00,1.419095039367675781e+01
-5.581008911132812500e+00,-6.925238132476806641e+00
2.415141105651855469e+01,3.924613475799560547e+00
-1.539497375488281250e+01,-9.621644973754882812e+00
1.976413917541503906e+01,5.768626213073730469e+00
-2.348008155822753906e+00,-3.878118515014648438e+00
-1.948492431640625000e+01,1.966015434265136719e+01
1.939397239685058594e+01,9.430518150329589844e-01
-3.656120896339416504e-01,-1.777126884460449219e+01
-1.369933128356933594e+00,-3.867295742034912109e+00
-7.256072521209716797e+00,-1.990081977844238281e+01
5.289013862609863281e+00,2.103812408447265625e+01
-1.140403461456298828e+01,-1.083883762359619141e+01
1.772788643836975098e+00,1.982389640808105469e+01
-6.516812324523925781e+00,2.800039291381835938e+00
2.525513887405395508e+00,-5.567183017730712891e+00
1.398299980163574219e+01,-1.482154941558837891e+01
-1.624469184875488281e+01,-1.261518287658691406e+01
2.046491241455078125e+01,2.365796804428100586e+00
-1.690599250793457031e+01,-5.326114654541015625e+00
-8.644618988037109375e+00,7.384048938751220703e+00
-1.961765861511230469e+01,1.529339981079101562e+01
2.024664115905761719e+01,-2.248189926147460938e+00
8.495870590209960938e+00,-8.293007850646972656e+00
-5.544511795043945312e+00,-2.045730018615722656e+01
-5.861236453056335449e-01,-8.625695228576660156e+00
-8.229666709899902344e+00,1.279815864562988281e+01
-1.648434066772460938e+01,1.927524566650390625e+01
2.427227497100830078e+00,1.412128639221191406e+01
1.182880210876464844e+01,-1.675763607025146484e+00
7.070517063140869141e+00,-2.125292062759399414e+00
-1.228156566619873047e+01,1.344780254364013672e+01
8.416267395019531250e+00,1.462334728240966797e+01
4.625520706176757812e+00,1.672292709350585938e+01
-1.461652398109436035e+00,1.283410453796386719e+01
-1.356684970855712891e+01,1.501198482513427734e+01
2.502146148681640625e+01,3.018326520919799805e+00
2.125661611557006836e+00,-2.236713647842407227e+00
6.268012523651123047e+00,-3.172887086868286133e+00
6.777330875396728516e+00,4.047634124755859375e+00
1.361638164520263672e+01,2.332634687423706055e+00
-1.489985466003417969e+01,-7.217561721801757812e+00
-8.267662048339843750e+00,-1.923925590515136719e+01
7.353663444519042969e-01,-2.237202072143554688e+01
-2.365040302276611328e+00,-6.044372081756591797e+00
-1.399587345123291016e+01,-1.515314483642578125e+01
2.495898485183715820e+00,-7.281725108623504639e-02
-8.501425743103027344e+00,2.457234382629394531e+01
-6.513875961303710938e+00,9.312776327133178711e-01
-1.866651916503906250e+01,1.199681282043457031e+01
9.937567114830017090e-01,-2.453696632385253906e+01
-5.354904651641845703e+00,6.930938243865966797e+00
-1.262621593475341797e+01,-4.431417465209960938e+00
-1.422956180572509766e+01,-1.122205638885498047e+01
-9.291610717773437500e+00,3.344890117645263672e+00
-1.743576049804687500e+01,1.290106391906738281e+01
-3.654898107051849365e-01,9.519664764404296875e+00
-1.360038185119628906e+01,-5.485558509826660156e+00
-4.957368850708007812e+00,-3.805653154850006104e-01
2.340318489074707031e+01,5.714976787567138672e+00
1.629983520507812500e+01,7.593345165252685547e+00
2.855226278305053711e+00,-2.250874710083007812e+01
2.128871440887451172e+00,-1.632052230834960938e+01
-7.182810783386230469e+00,2.569141685962677002e-01
1.546221637725830078e+01,-1.370677852630615234e+01
-6.757121562957763672e+00,1.482415080070495605e+00
-7.628308773040771484e+00,-1.063189268112182617e+00
-6.938700675964355469e-01,1.796761322021484375e+01
5.037670210003852844e-02,1.912838578224182129e+00
-1.008255004882812500e+01,-1.134381008148193359e+01
1.166088771820068359e+01,2.577460289001464844e+00
3.620204687118530273e+00,1.471351528167724609e+01
-1.429751491546630859e+01,1.931080436706542969e+01
2.315416908264160156e+01,-1.024906253814697266e+01
1.590331363677978516e+01,-9.457989692687988281e+00
1.890317916870117188e+00,-2.474080848693847656e+01
3.946799993515014648e+00,-1.448571109771728516e+01
-1.139073085784912109e+01,2.239867019653320312e+01
-9.801374435424804688e+00,2.233218383789062500e+01
-7.006798267364501953e+00,8.191556930541992188e+00
5.198600292205810547e+00,2.794775247573852539e+00
-1.703905487060546875e+01,-9.636442065238952637e-01
-2.048866271972656250e+01,1.972214126586914062e+01
-1.829832673072814941e+00,8.023792266845703125e+00
-3.781505346298217773e+00,7.492243498563766479e-02
2.595079898834228516e+00,-2.150602912902832031e+01
2.973719358444213867e+00,9.123688936233520508e-01
2.408397674560546875e+01,2.773034572601318359e+00
-1.343585395812988281e+01,-1.433541011810302734e+01
-9.965634346008300781e+00,8.693806648254394531e+00
1.660708999633789062e+01,-9.396114349365234375e+00
8.355992317199707031e+00,1.846321678161621094e+01
7.084897994995117188e+00,1.914708518981933594e+01
-9.572584152221679688e+00,2.452738189697265625e+01
-7.854819774627685547e+00,1.179098987579345703e+01
1.788560867309570312e+01,-1.041885280609130859e+01
-6.360100507736206055e-01,9.592310905456542969e+00
3.021083831787109375e+00,1.641083717346191406e+01
-1.409549713134765625e+01,1.087770175933837891e+01
-1.952650260925292969e+01,2.013083457946777344e+01
-1.150482082366943359e+01,1.621726989746093750e+01
-4.407173693180084229e-01,-1.598376655578613281e+01
-1.767634391784667969e+00,4.610989570617675781e+00
1.474383258819580078e+01,7.573008537292480469e+00
6.233566284179687500e+00,4.534295558929443359e+00
-1.907274436950683594e+01,1.679053306579589844e+01
-9.612120628356933594e+00,5.458609580993652344e+00
1.896311640739440918e+00,4.262231826782226562e+00
-8.220657348632812500e+00,2.237607002258300781e+01
6.183750152587890625e+00,2.186885595321655273e+00
-1.204291439056396484e+01,-1.608064842224121094e+01
-6.219398021697998047e+00,-9.537459373474121094e+00
1.359692811965942383e+00,1.109870338439941406e+01
1.510802173614501953e+01,-4.261096477508544922e+00
1.251346111297607422e+01,3.317066192626953125e+00
1.583068275451660156e+01,6.681121826171875000e+00
2.495286560058593750e+01,4.299851894378662109e+00
1.376349329948425293e+00,-1.887922477722167969e+01
-6.373124599456787109e+00,-2.016889381408691406e+01
-6.698633670806884766e+00,-7.165542840957641602e-01
1.577170252799987793e+00,-1.640342521667480469e+01
1.466987037658691406e+01,-1.503554439544677734e+01
-1.273046398162841797e+01,-1.544216442108154297e+01
2.378886413574218750e+01,4.844132900238037109e+00
5.317181944847106934e-01,-2.383536529541015625e+01
-1.219013500213623047e+01,-2.622538328170776367e+00
1.105152034759521484e+01,-7.921641826629638672e+00
1.178432345390319824e+00,-5.968561172485351562e-01
-1.461172962188720703e+01,-3.553297758102416992e+00
1.808047103881835938e+01,2.895545721054077148e+00
-3.768032789230346680e+00,1.804765129089355469e+01
1.625546646118164062e+01,-9.914646148681640625e+00
4.576770305633544922e+00,1.452477264404296875e+01
1.093865156173706055e+00,-2.017964744567871094e+01
-2.007232666015625000e+01,1.903552055358886719e+01
1.261246204376220703e+01,6.215548038482666016e+00
-1.024395465850830078e+01,-1.754045486450195312e+01
-1.524209880828857422e+01,-7.841325283050537109e+00
-1.164557361602783203e+01,-3.808248639106750488e-01
-1.157125949859619141e+01,1.423565578460693359e+01
1.661661148071289062e+01,5.900821685791015625e+00
-9.885422706604003906e+00,1.125170707702636719e+01
-2.716763496398925781e+00,4.605576515197753906e+00
-9.751183509826660156e+00,2.448412704467773438e+01
1.031950855255126953e+01,1.503982353210449219e+01
2.265069961547851562e+01,-8.035114288330078125e+00
-1.274984836578369141e+01,5.585997104644775391e+00
2.477999877929687500e+01,-1.157408714294433594e+00
2.314500808715820312e+01,-8.135582208633422852e-01
1.529636383056640625e+01,3.989889383316040039e+00
1.698041915893554688e+01,4.784806728363037109e+00
-1.653771400451660156e+01,-4.612226486206054688e+00
2.727239227294921875e+01,-8.790191411972045898e-01
1.921978187561035156e+01,-1.300826430320739746e+00
-7.557740688323974609e+00,1.533617210388183594e+01
3.207148313522338867e+00,8.639060974121093750e+00
2.502554893493652344e+00,8.568941116333007812e+00
-7.058234691619873047e+00,-1.486278057098388672e+00
-1.170917987823486328e+01,2.174824905395507812e+01
3.028016567230224609e+00,1.948502159118652344e+01
2.504001808166503906e+01,-4.138075828552246094e+00
1.608852767944335938e+01,-1.119326972961425781e+01
-2.468467473983764648e+00,1.824285125732421875e+01
-1.281851100921630859e+01,-1.402882194519042969e+01
1.683251738548278809e+00,1.696783638000488281e+01
2.373031616210937500e+01,4.195189952850341797e+00
-1.039210033416748047e+01,1.490219688415527344e+01
1.521771526336669922e+01,-5.438630580902099609e+00
-1.970036506652832031e+01,1.878767395019531250e+01
1.997585868835449219e+01,-7.711963653564453125e-01
